specimen,CST,subCST,score,I-A_sim,I-B_sim,II_sim,III-A_sim,III-B_sim,IV-A_sim,IV-B_sim,IV-C0_sim,IV-C1_sim,IV-C2_sim,IV-C3_sim,IV-C4_sim,V_sim
G00092-12,I,I-B,0.7237632619362312,0.579658304960294,0.7237632619362312,0.0333813549885039,0.3921285624929017,0.5826910291171895,0.042852155624128,0.0999389865476605,0.1174217694279426,0.0165531547242015,0.0303576248880007,0.0028808002592776,0.0891383367364009,0.2625709761596207
G00092-15,III,III-A,0.9602833943963892,0.0906010534317658,0.1415672838415771,0.0496655378012026,0.9602833943963892,0.9245952946922472,0.0626940072519798,0.1371073943062053,0.0962386974439302,0.0193932018115314,0.0167961456605566,0.0015036504428341,0.1329480343588538,0.2861655332126791
G00092-16,III,III-B,0.9403295321321046,0.1232317446497045,0.1784214367720156,0.0490699894617505,0.927850319475592,0.9403295321321046,0.061487719938404,0.1355006728716983,0.1025577697105342,0.0195047316871847,0.0182014268684165,0.0016462208603228,0.1339005923492323,0.2775304719483602
G00092-17,III,III-B,0.9267825008828042,0.172791412276443,0.2318989323661434,0.0479022064473684,0.8941152348926469,0.9267825008828042,0.0585835621624615,0.1299017468278027,0.1032663439838656,0.0194841222747292,0.020004932640239,0.0017400845014496,0.1306680519570764,0.271474764046816
G00092-19,III,III-B,0.7495806427348282,0.3983968225982864,0.5156109556513088,0.0399974075040986,0.5383051966338755,0.7495806427348282,0.0538420376376966,0.1232454752376759,0.1302540761792177,0.0181951575876239,0.0271750862860466,0.0025257128008142,0.1125405646245426,0.2502468905200821
G00092-21,III,III-B,0.9305465314958136,0.1372088409172736,0.1924335803124669,0.0484428579861943,0.923760954367852,0.9305465314958136,0.0595089024855192,0.1313150339267827,0.1007632769246016,0.0194023913355886,0.0186151147983876,0.0016105272040183,0.1319908895938539,0.2698447519028776
G00093-02,III,III-B,0.6625963337730575,0.0028371513128741,0.0385851032847014,0.0404800081246686,0.5123425579725028,0.6625963337730575,0.0715126277593946,0.1550586600707285,0.1433378501945921,0.0151018057264128,0.0102632492321958,0.0011401691169165,0.1256968234407128,0.2934515244544826
G00093-03,V,V,0.4677101010843357,0.0035053513401106,0.0370568342231338,0.0301200464925727,0.3207257854996903,0.4114112817452995,0.0558712076929134,0.1206747470627358,0.1064783630145345,0.011507100905996,0.0086915160191071,0.0012145198592061,0.091204741843371,0.4677101010843357
G00093-04,V,V,0.1417845962653617,0.0042705793748105,0.0166950691037078,0.0116060197439234,0.0782986780935612,0.1034684484641243,0.0238911201938569,0.046656103008378,0.0673244894597217,0.004395799105716,0.0030927104537225,0.0009146536367426,0.0297566494736216,0.1417845962653617
G00093-05,III,III-B,0.2127315921797787,0.0013585613907826,0.016043229734371,0.0187484209971985,0.1769923148346192,0.2127315921797787,0.0353495187115154,0.0722025140407943,0.0559886895729293,0.0071433241586953,0.0045931385406866,0.0007087778033407,0.0520883907808182,0.0899735464637798
G00093-06,III,III-B,0.7991179184304733,0.003932538030291,0.0495279878165095,0.0458830129038585,0.7224748792716562,0.7991179184304733,0.0643012852090388,0.1410854690047701,0.1085681048979327,0.0172544761177725,0.0121258626693367,0.0013714241145305,0.1331343856564936,0.4780320470392101
G00093-07,V,V,0.1373913174529099,0.0403999178891541,0.0595675358752699,0.0093488089104601,0.0712805172482842,0.0989454686075266,0.0182854114211511,0.0387796220771017,0.0397072624247844,0.0041377632665024,0.0052801059491501,0.001030553873581,0.025199848409924,0.1373913174529099
G00093-08,III,III-B,0.862658972611367,0.2311882461291503,0.3230735392815084,0.044463828611306,0.6370175572111713,0.862658972611367,0.0642962196701457,0.1455385183904941,0.142446883562671,0.0188095057384769,0.0227621999024936,0.002146335573213,0.1309512687412969,0.2998130175273568
G00093-09,III,III-B,0.2580665455698148,0.0430104980343263,0.0710353804980195,0.0229491654616651,0.2031145848695856,0.2580665455698148,0.03228328422764,0.0691987078986691,0.0695090155412996,0.008360886646173,0.007983497837574,0.0011327095899502,0.0590832202968332,0.1763694991929417
G00093-10,III,III-B,0.3506646814835216,0.0146738836407842,0.0416046054209977,0.0290795848514539,0.2875344881601415,0.3506646814835216,0.0427700312671776,0.0910945841534493,0.0859319849799006,0.0104157386964129,0.0077296890527521,0.001485733432085,0.0775990855211364,0.2049607742060707
G00093-11,III,III-B,0.0080034797049281,0.0020423598055162,0.0028570333813202,0.0009944270497271,0.007392188450426,0.0080034797049281,0.00153353398688,0.003015313692395,0.0024880939248008,0.0007612544757449,0.0003363203957728,0.0003612502637699,0.0027419146828914,0.0048046398447213
G00093-12,V,V,0.0250737506455243,0.0162679323146243,0.0208761985413838,0.0085460170543778,0.0129229992815949,0.0185949486445428,0.0030642424884655,0.0065615631785297,0.0103122885338388,0.0014372362003505,0.0017154024067516,0.0007282867932633,0.0052993132488613,0.0250737506455243
G00093-13,III,III-B,0.75829366355053,0.0105414380506572,0.0503415951882845,0.0434901910194233,0.6832629232417132,0.75829366355053,0.062346275791174,0.1357477590103481,0.1046780988448278,0.0165894157510544,0.0115242220573862,0.0012008781910121,0.1279520176901487,0.2733907597463844
G00093-14,I,I-B,0.2951320171083115,0.2433324964341209,0.2951320171083115,0.0043288331880013,0.0144112168757558,0.0669198043863435,0.0047574184588074,0.0143609864316716,0.0458008594271357,0.0040402163285483,0.0135501444780613,0.0015452302185515,0.0089864070883777,0.0305159538054134
G00093-15,III,III-B,0.0453103690714731,0.0123259893057576,0.01778071058845,0.0048185935147827,0.0387747282861571,0.0453103690714731,0.0064386006496149,0.0133939119949764,0.0138487889880174,0.0021640385833213,0.0018811898097822,0.0006447476785829,0.0120293233726786,0.0311605409121018
G00093-16,III,III-B,0.0563232488492114,0.0214750279989028,0.0284420963151765,0.0053734509051111,0.0468222391683503,0.0563232488492114,0.0075965867808788,0.0159954734816312,0.0159569917725803,0.0025610856533693,0.0025924450787313,0.0006397804236759,0.0143492166134981,0.0306064261104117
G00093-17,III,III-B,0.936903601030347,0.0315469692392632,0.0792760643990222,0.0495601082430979,0.8843453565435982,0.936903601030347,0.0670809598754635,0.1468446937557113,0.112202811672879,0.0188939671089319,0.0140390051357123,0.0014775118632034,0.1414233832815667,0.3015209102065484
G00093-18,III,III-B,0.0590838516862947,0.0124592242358322,0.0174772936528524,0.0054151128590527,0.0588486800355172,0.0590838516862947,0.0066364936606667,0.0138346943347964,0.0111420243346491,0.0026028020500648,0.0020521186419713,0.0005057088814151,0.0144986644578257,0.027542055739271
G00094-01,I,I-A,0.9939380176301872,0.9939380176301872,0.9409807237655188,0.0044667532337767,0.0020492342315801,0.1020174806643362,0.0014711310715129,0.0107454781340888,0.0450902032992408,0.0064808800035862,0.0271385834269874,0.0028385213951177,0.0070940996024279,0.0273796488261825
G00094-04,I,I-A,0.9995718754239898,0.9995718754239898,0.9082955453104924,0.0043416420701276,0.0025281631007149,0.0994066466255478,0.0014070400843337,0.0101098833892921,0.0410677511959519,0.0062744697475646,0.0265354119026765,0.0024880058648914,0.0068153635531155,0.0266580050000975
G00094-08,I,I-A,0.9995555124618886,0.9995555124618886,0.90750062651616,0.0049434646131112,0.0081647084637071,0.1053384787800999,0.0022954944311303,0.0118578725879769,0.0418785887053546,0.0064912321753976,0.0265515680530062,0.0025352572608642,0.0080552052586615,0.0289953929082751
G00094-13,I,I-A,0.9982619806198814,0.9982619806198814,0.8926445392247762,0.0042314553004294,0.0018648671496998,0.0973385482665858,0.0013002870940277,0.009732114196743,0.0397979294064697,0.0061773045039258,0.0261295373204418,0.0024579400103055,0.0065208887976893,0.0259408678963148
G00094-15,I,I-A,0.9955809697414576,0.9955809697414576,0.934767007621628,0.0044299821595016,0.0021999155774159,0.1015463538789789,0.0014960176776442,0.0105766642907728,0.0436302532591978,0.0063942763344107,0.0269567494459852,0.0025733847974651,0.006955050611653,0.0272438941361957
G00095-04,III,III-B,0.8102374373778984,0.0030294790338449,0.0433104736568109,0.0738641893587162,0.6698021089159554,0.8102374373778984,0.1947143552120973,0.4411382352693102,0.1130716462178307,0.0239986769110787,0.0154480448789648,0.0016778048524423,0.1435406533099745,0.26621992795176
G00095-06,III,III-B,0.6166340064207889,0.0020466724169339,0.0360339147079352,0.0660026596456235,0.4407572454463336,0.6166340064207889,0.2158045814256223,0.495567232804184,0.1383509824841738,0.0211985614134119,0.0135653976006405,0.0019634959328989,0.1295022599117452,0.2481068502282011
G00095-07,III,III-B,0.8907189248245094,0.003301758232654,0.0486028088361159,0.0489274766548866,0.885328107216049,0.8907189248245094,0.0659995567156317,0.1439051224187992,0.0998905471407669,0.0183507132278487,0.0125687480883009,0.0011798265256948,0.1374956470223912,0.3707956352515557
G00095-08,III,III-A,0.9668941214539308,0.0039131521087228,0.0500215229346274,0.0479205468688506,0.9668941214539308,0.8623780689378792,0.0578600439311339,0.1257913396215189,0.086120047993214,0.0181640247794476,0.0124977372371705,0.0011838711974346,0.1303948152290218,0.3788674795969684
G00095-11,V,V,0.962373467460662,0.0058563913766293,0.05157663813177,0.0351222549836139,0.3839956307491585,0.4181495873505431,0.0582904767219961,0.124395022038634,0.072496380271214,0.0132254031679569,0.0105550164237823,0.0017512318189027,0.0869219731465822,0.962373467460662
G00095-12,V,V,0.5882404585694596,0.0033563098681745,0.037178124166493,0.0277881393616796,0.2635016566153354,0.3410135388300062,0.0540750325680559,0.1155710550983379,0.1063662463601021,0.0105586622084993,0.0081860217791694,0.0013951778283399,0.0802922368428285,0.5882404585694596
G00095-13,V,V,0.7257328601414642,0.004791553111172,0.054428898101003,0.0471053207177745,0.6479453155130108,0.7146884636352226,0.0767555313965685,0.1666307400085008,0.1014377649808955,0.0174535072371905,0.0127682884248564,0.0016379577587679,0.1253095191328557,0.7257328601414642
G00095-14,V,V,0.3214391427730434,0.0027634384556303,0.0220523105412916,0.0135842818966385,0.1050313307328006,0.1314422148848398,0.0237177415798016,0.0488298401007393,0.0632213306661358,0.0054334001135568,0.0041613035902087,0.0013167927627021,0.0362330209366591,0.3214391427730434
G00095-15,IV-B,IV-B,0.2829934478144921,0.00292281869029,0.0245556878882205,0.0361469856152996,0.1855029611371463,0.2729101757301401,0.1320053676415526,0.2829934478144921,0.1496935546278957,0.0127790846764258,0.0084670412713287,0.0052877610117692,0.0758297875982145,0.1963510770366564
G00095-16,V,V,0.848910834380101,0.0046730726966723,0.0458513008429231,0.0284195123354108,0.324975321980434,0.3819945665891254,0.0413412623099238,0.0913039048994658,0.085140389493769,0.0112509383096995,0.0091253667945162,0.0019048071739398,0.0832943079220482,0.848910834380101
G00095-17,III,III-B,0.775892546265181,0.0030872963645299,0.0454009173091309,0.0454132272590223,0.6435645433163737,0.775892546265181,0.0718487303156325,0.1561136239443994,0.1338182114284064,0.0169701939266968,0.0116077944744375,0.0014136455772944,0.1350354512479227,0.4015430784949678
G00095-18,V,V,0.9602764287238564,0.0060117854393619,0.0487619330726595,0.0262497357278561,0.316683552751445,0.3288672475912241,0.0330360510826135,0.0727189979658334,0.0576919988419346,0.0104718462846476,0.0089240326652632,0.0016585928299157,0.0704221741304971,0.9602764287238564
G00095-19,III,III-B,0.8730248810113675,0.0030690010773998,0.0454952894242733,0.0476896550169583,0.8003833318324802,0.8730248810113675,0.0680807292820335,0.1487160036001881,0.111133035905158,0.0178860475201585,0.0121113830214623,0.001252014558441,0.1391483071621314,0.313638389032873
G00096-01,III,III-A,0.990329566729352,0.0026237580658152,0.042712865698088,0.0453355357428406,0.990329566729352,0.776845806358725,0.0509945941114703,0.1094641578095706,0.0711547792509601,0.0171700735509992,0.0114124816160019,0.0009133306106357,0.117945353469554,0.2304946404645726
G00096-03,III,III-A,0.9930153720406806,0.0026496969680559,0.0429641708706256,0.045628658068136,0.9930153720406806,0.7866095759489605,0.0516430313820208,0.110934211586592,0.0723318239790133,0.0172753840873009,0.0115097757329107,0.0009209278115447,0.1191875147628385,0.2327549778063833
G00096-05,III,III-A,0.9897624564643636,0.0025565470181403,0.0425981121793644,0.0452732745472707,0.9897624564643636,0.7749746301026139,0.050855305475825,0.1091524552706852,0.0709318584215233,0.0171479316128536,0.0113944089483837,0.0009114583018527,0.1177121678663372,0.2299924069495562
G00096-06,III,III-A,0.9899524319319026,0.0026939867514767,0.0427577602438065,0.0452999795132946,0.9899524319319026,0.7756394944165349,0.0509170793235312,0.109288926512001,0.0710138035730362,0.0171580305010117,0.0114074195491767,0.0009129201914769,0.1177902853690239,0.2302683271725766
G00096-07,III,III-A,0.9909073105624168,0.0029941131803365,0.0431405299579993,0.0454031402613206,0.9909073105624168,0.7789704433101274,0.0511376375838865,0.1097932484709951,0.0714377472560805,0.0171983163818977,0.0114474045883407,0.0009229508931018,0.1181969604960818,0.2310432186517897
G00097-02,III,III-B,0.9090349231897876,0.0026353949231956,0.045025538398984,0.0587446961192698,0.8545513407243818,0.9090349231897876,0.1077959773528828,0.2329895557947673,0.1056362064238691,0.0207219965721038,0.0136211425444852,0.0012511055993202,0.1433446345818552,0.2714820213127548
G00097-04,III,III-B,0.3567541687641964,0.0015833396670864,0.0235203852577257,0.0353496890147711,0.265941677401599,0.3567541687641964,0.1009137420198382,0.2112641949421959,0.1020995902985482,0.0123411355852981,0.0079444748752449,0.0010614907897136,0.085041725167084,0.1420579095829151
G00097-07,III,III-B,0.6181301150245967,0.002130552579594,0.0345948531598902,0.0480924394572148,0.4516238721226598,0.6181301150245967,0.1217203154031025,0.2623773950011462,0.1720213657683661,0.0168024742834118,0.0107922462729084,0.0015414555311584,0.1256175436559413,0.2165146812700141
G00097-08,III,III-B,0.4562903942432884,0.0023802247015523,0.0293062829195081,0.0372506054732061,0.3903979170849289,0.4562903942432884,0.0801874043822628,0.1710386680788798,0.0822697088729291,0.0132684907882349,0.0090973661757012,0.0008540162841415,0.0942636130056045,0.1666195155869431
G00097-09,III,III-B,0.1021629275497392,0.00076646256871,0.008467792945528,0.0120297626452284,0.078383616889935,0.1021629275497392,0.0337327861609254,0.0662696559306159,0.0426179560720994,0.0044416098857835,0.0027641032448147,0.0005816971041091,0.0289374753306545,0.0460132452937631
G00098-01,III,III-A,0.9799377653173712,0.0739413130819663,0.1198075735583002,0.0478719125314381,0.9799377653173712,0.8805106040220407,0.0567910794203367,0.123739071119188,0.0872763612070049,0.0186705047396442,0.0154742549572436,0.0012947106432067,0.1275558463918564,0.2508051442297741
G00098-10,III,III-B,0.4272275620174743,0.1935864604071204,0.248145971548772,0.0282842849323426,0.3314230856454048,0.4272275620174743,0.040090291596205,0.0884640770682597,0.0861031958670809,0.0123917383848782,0.0167610497723879,0.0015053077208286,0.0780386947801392,0.1463269001906539
G00098-13,I,I-B,0.5224861335213661,0.4238703459660766,0.5224861335213661,0.0240867627897266,0.2516851612919092,0.3853582219288002,0.0313391557345544,0.0730596488983311,0.095394788636552,0.0123693724534014,0.0240409050886717,0.002197444773004,0.0652276257383349,0.1281860175271068
G00099-01,IV-B,IV-B,0.7885097685524852,0.0012307588743519,0.0192885141106237,0.0670159603182397,0.134523038180251,0.2382379812774401,0.3205640398014284,0.7885097685524852,0.0836831076324103,0.0191803492245401,0.0119954856392407,0.0018228905211843,0.075632647754456,0.1229124017425148
G00099-08,III,III-B,0.5673627113563026,0.001748643607189,0.0325882601649591,0.047349077491709,0.4463003829920569,0.5673627113563026,0.1175854998114153,0.2526263625148343,0.1114644582794277,0.0163443520417974,0.0107477060230298,0.0010904677633124,0.1144761376775098,0.2017340824637095
G00099-09,III,III-B,0.8046135129589903,0.0026799293599742,0.0417781624921142,0.0493623995426296,0.7480103035267461,0.8046135129589903,0.0803764873896355,0.1728992032720678,0.101828355987636,0.0180049783832331,0.0119563341578452,0.001049834920802,0.1324062376564302,0.247495921215277
G00099-11,III,III-B,0.8505136630598094,0.0026235006845112,0.0427091482396787,0.0533205319532799,0.7410985870195257,0.8505136630598094,0.0984248614571808,0.2132992182263452,0.1160323197123253,0.0191345122536738,0.0126608879641941,0.0013199164624574,0.1406494789737799,0.2607163460726588
G00100-01,I,I-A,0.9993375870902372,0.9993375870902372,0.9031885171236536,0.0042788360304801,0.0021346721135227,0.0985294706836036,0.0013201135725094,0.0098850238080593,0.0406144199235336,0.0062293420205906,0.0263337343798923,0.0024778234961851,0.0066497137666457,0.0262436094918495
G00100-02,I,I-A,0.9993222251697472,0.9993222251697472,0.9026593619918682,0.0043444406758218,0.002778584210542,0.0991606473263467,0.0014097792025641,0.0100559143597231,0.0406648095137995,0.0062510749153966,0.0263366314364254,0.0024783911841072,0.0067880865636344,0.0265279985026436
G00100-06,I,I-A,0.9994493514047396,0.9994493514047396,0.9036568065457744,0.0043422284992083,0.002782230167296,0.0992452934020455,0.0013881557141353,0.0100267923822124,0.040733930179971,0.0062533606413996,0.0263540771708716,0.0024810130417536,0.006791462830417,0.0265258644971627
G00100-07,I,I-B,0.9833445068143484,0.9448090687639984,0.9833445068143484,0.0097473160145331,0.0597926685484381,0.1731046539456562,0.0080155442152344,0.0248935529841743,0.0601737562617403,0.0085480693463678,0.0290967786677518,0.0027311991848189,0.0207575745532612,0.0536277099744644
G00100-08,I,I-B,0.9013273215005638,0.7607135977445035,0.9013273215005638,0.009323787899663,0.0474853396010045,0.1638099212642133,0.0088602025175511,0.0272770666958533,0.0756901576934519,0.0081989451674861,0.0282095981259139,0.002753881857609,0.0201761652825586,0.0507580563787414
G00100-09,I,I-A,0.9983714373468378,0.9983714373468378,0.9267956140764204,0.0045046337656751,0.0035185167510514,0.1021488553862422,0.0015593586766571,0.0106196504602923,0.0428444754247943,0.0063832109539937,0.0268145859868263,0.0025277112696068,0.0071411845527001,0.0274835753215044
G00100-11,I,I-A,0.9994562004035,0.9994562004035,0.9053372985439035,0.004352504119386,0.0028671753816319,0.0994814074065762,0.0013976283581334,0.0100645862759692,0.0408792142404357,0.0062626128205141,0.0263878490426552,0.0024831144276491,0.0068214115986033,0.0266112315555119
G00100-12,I,I-B,0.9724129039223884,0.9619456223844952,0.9724129039223884,0.0051440086049599,0.0071255924835464,0.1113823360427717,0.0024039145635584,0.0129257742629005,0.0505767591466231,0.0067707510165337,0.0278676436250272,0.0026519305946193,0.0085612719069802,0.0316404667822678
G00100-14,I,I-A,0.9735070585455649,0.9735070585455649,0.9656806733514398,0.0054616223184936,0.0123831208513733,0.1162014985619916,0.0026993977024826,0.0135327230785963,0.0491526004789705,0.0068755492663957,0.0277959163599132,0.0026217166956974,0.009606264203258,0.032739075606707
G00100-16,I,I-A,0.9843282788302268,0.9843282788302268,0.9581335886210308,0.0052523469463108,0.0106797492037537,0.11318562453373,0.0024074402650042,0.0128022421666831,0.0474252008695265,0.006767504557104,0.0275845042063229,0.0025977534394604,0.0090666803295933,0.0319714440096992
G00100-17,I,I-A,0.9993981106357518,0.9993981106357518,0.9035514712648396,0.0045240055870628,0.0045498380228927,0.1010984381830262,0.0016094001295736,0.010469859505933,0.0409416984752019,0.0063156557937211,0.0263878295792207,0.0024886335697444,0.0071764899690661,0.0275546902963075
G00101-01,IV-B,IV-B,0.2529361297117563,0.0006784193522811,0.0043875857079914,0.0195353849665643,0.0026518482844267,0.0252020631622497,0.1104021491975698,0.2529361297117563,0.0114971145878569,0.0051720075179513,0.006227288371654,0.0007470037930582,0.0161405282755596,0.0208829925626324
G00101-03,IV-B,IV-B,0.5589978947762436,0.000749868906569,0.009186912430781,0.0597258619556938,0.0058774758569324,0.0748718551628404,0.2445862546858768,0.5589978947762436,0.0301566416225781,0.0160397157905801,0.0101438243744886,0.0016485416270303,0.0368777495756468,0.0580404595923722
G00101-06,IV-B,IV-B,0.6220426819394674,0.0011198172094464,0.0095537183173662,0.0588662787422931,0.0059179230549601,0.0746632758250189,0.2632328925961429,0.6220426819394674,0.0324780040426736,0.0157539682440574,0.0104614706913538,0.0016587363297253,0.0379270902544878,0.0584930917281592
G00101-09,IV-B,IV-B,0.6202149072349615,0.0006908956760609,0.0090334396834437,0.0587883230100551,0.0056581451965984,0.0743194846084377,0.2633970491267232,0.6202149072349615,0.0327358529765742,0.0157297275553954,0.0103035597894193,0.0016477821086838,0.0378163591259855,0.0583189557387142
G00101-12,IV-B,IV-B,0.5932760157122702,0.0008190757040267,0.0092935345106802,0.0596374373420838,0.0062201379974682,0.0755121872902819,0.2553902120528679,0.5932760157122702,0.0316856058237967,0.0159942891161135,0.0102952643573698,0.0016651388745061,0.0376633722951286,0.058771109202347
G00101-17,IV-B,IV-B,0.4275212755790795,0.0008673935188376,0.007093030379011,0.0439757956460371,0.0045755064997957,0.0564303030443396,0.1975667381099124,0.4275212755790795,0.0283134193283924,0.0119057227105732,0.007410544350346,0.0012905489781451,0.0290228359124479,0.0445048958859567
G00102-02,III,III-A,0.9923804560320884,0.0027995696224168,0.043101044534116,0.0458613897638082,0.9923804560320884,0.7848900903545376,0.0524353534033444,0.1124849822509156,0.0721828836345354,0.0173318374662677,0.0115213291784872,0.0009355695636328,0.1190272556194582,0.2325456300139665
G00102-05,III,III-A,0.9905842593984568,0.002630720837442,0.0427436415236577,0.0453844591628643,0.9905842593984568,0.7777506693251077,0.0511148004609231,0.1097205705492406,0.0712864633446491,0.01718633359534,0.0114232290503449,0.0009195666767706,0.1180662730644885,0.2306865872475191
G00102-06,III,III-A,0.9954418210222764,0.0027113834155171,0.0433195562767353,0.0462109413077156,0.9954418210222764,0.7984949013283057,0.0531377739338592,0.1141199304235678,0.0739618737544259,0.0174557646426521,0.0116044748462869,0.0009403081716987,0.1207396078630728,0.2356015792667803
G00102-08,III,III-A,0.9910292755758332,0.002922211167576,0.0430807348990643,0.0454269754645113,0.9910292755758332,0.779385068796945,0.0512042619893019,0.1099321117099506,0.0714650981706261,0.0172043108952808,0.0114486881187849,0.0009182950399365,0.1182548099947516,0.2312033090388495
G00102-09,III,III-A,0.992905810877073,0.002597462426617,0.042922525219858,0.0456678041181903,0.992905810877073,0.7862381798792166,0.0517251699909811,0.1111248251312011,0.0725844780283165,0.0173001426953591,0.0114958555759217,0.0009990994830112,0.1191793184412061,0.2326907596820657
G00102-11,III,III-A,0.9920333476087496,0.0032404330184951,0.0435159912170775,0.0456785983082899,0.9920333476087496,0.7834082194498169,0.0518741730692147,0.1113506617119336,0.0720066591536988,0.0172840938699632,0.011513906743096,0.0009407979265166,0.1187790017263713,0.2322425827314883
G00102-13,III,III-A,0.9947087519559704,0.00274614955735,0.0432580474482436,0.0459433843095388,0.9947087519559704,0.7941482864064717,0.052345787732431,0.1124655656297748,0.0736393947304019,0.0173908293052809,0.0115572323679238,0.0009880259941848,0.1201765247860221,0.2345675874849703
G00103-03,IV-B,IV-B,0.0013028094054358,0.0001000005408944,0.0001337471665573,8.685914084858672e-05,0.0002467932599344,0.0003118175458842,0.0005875768356023,0.0013028094054358,9.415334764293188e-05,2.559568554454013e-05,5.491456272129024e-05,7.568557433033425e-06,0.0001344287327563,0.000174946464104
G00103-05,IV-B,IV-B,0.0013423097631773,0.0002280951551389,0.0002767063495545,0.0001107372689068,0.000470223453501,0.0005358483873725,0.000608983448669,0.0013423097631773,0.0001742148968142,3.80147207228345e-05,6.916219266116042e-05,1.540601672180558e-05,0.0001884624606897,0.0002818093297284
G00103-06,IV-B,IV-B,0.0009295593582423,0.000283088092186,0.0003736520599025,0.0001279425609671,0.0005021592121635,0.0006184717698623,0.0004406252614326,0.0009295593582423,0.000736975514214,7.830313450246755e-05,8.281308657586302e-05,0.0001303243392958,0.0002527087413418,0.0003530772057482
G00103-07,IV-B,IV-B,0.0020003152902761,0.0004524802993769,0.000600688289777,0.00021366040304,0.0007703064908986,0.0009973635328138,0.0008807876202741,0.0020003152902761,0.001163015602828,0.000127286797718,0.0001495233868997,0.0002205800296952,0.0004334023288866,0.0005506717112341
G00103-08,IV-B,IV-B,0.0006664824879686,0.0003335469929119,0.0003762330264196,9.486354031936388e-05,0.0005225621694678,0.0005687793480977,0.0003112844413466,0.0006664824879686,0.0002267297455683,3.928961276026629e-05,5.134423647924508e-05,2.436447571488971e-05,0.0001653402832461,0.0002843696881069
G00103-09,IV-B,IV-B,0.0004824527407673,0.0001340508514709,0.0001648826303244,5.5449552457211967e-05,0.0001572933614235,0.0002108398253931,0.0002171162864121,0.0004824527407673,0.00028579154807,4.484320997038944e-05,3.086768508019539e-05,5.921388470037015e-05,0.000117556721833,0.0001081050299935
G00103-10,IV-B,IV-B,0.0055486848144513,0.0005592207987833,0.0007889183927746,0.0003597552375799,0.0009288373380195,0.0014133638248045,0.0024898155880686,0.0055486848144513,0.0013460164972018,0.0001881816473154,0.0003254387134191,0.0001951911592552,0.0007662452997688,0.000846144672462
G00103-11,IV-B,IV-B,0.0017847301957327,0.0008268319217861,0.0009721182242426,0.0002455855101661,0.0012669387967064,0.0014604198988723,0.0008604389775075,0.0017847301957327,0.0006603039514593,0.0001009823044172,0.000127961487254,5.483433605972517e-05,0.0004322155473521,0.0007371929516306
G00103-12,IV-B,IV-B,0.003200157027545,0.0003813857033017,0.0005357545009957,0.0002748252894073,0.0007962600881615,0.0010730867032891,0.0014841451649926,0.003200157027545,0.0009204618853994,0.0001121074045423,0.000183474134447,6.071446402494429e-05,0.000462647115088,0.0005576730098559
G00103-13,IV-B,IV-B,0.0022627533572522,0.0005275724303211,0.0007324204775777,0.0002825753473918,0.0011018426698981,0.0014267803682937,0.0010461499579518,0.0022627533572522,0.0013797499033236,0.0001480298346666,0.000133647898077,0.0001669764359436,0.0005444763100028,0.0006995084724998
G00103-14,IV-B,IV-B,0.0045959286201261,0.0002640621643754,0.0004802775947217,0.0005019704881674,0.0006884081640816,0.0010278162917619,0.0022371931312943,0.0045959286201261,0.0021556263429687,0.0002173178676548,0.0001948197911135,0.0002908437556876,0.0006101299257593,0.0006582484685696
G00103-15,IV-B,IV-B,0.000539625305754,0.0002372942284686,0.0002861416389689,7.969726632603355e-05,0.000432944428126,0.0004823391368075,0.000239527799732,0.000539625305754,0.0003264999501317,4.3552567669457074e-05,4.712481397405816e-05,6.435077267148454e-05,0.0001597779300294,0.0002382679233256
G00103-16,III,III-B,0.0631617885797281,0.0008215755030005,0.0059448050117964,0.0063789426899628,0.0591100063395449,0.0631617885797281,0.0108321614081018,0.0218212791237522,0.0135679352913914,0.0024094496178253,0.0016496823770803,0.0002266520412942,0.0160773785149793,0.0289191963954446
G00103-17,III,III-B,0.000833057495286,0.0006409952458399,0.000689574637829,9.75445719948276e-05,0.0007704503807034,0.000833057495286,0.0001561919401676,0.0003208035685612,0.0002301902362802,4.393085913484227e-05,5.74654646881228e-05,1.55577098239172e-05,0.0001963660188948,0.0004007929828571
G00103-18,IV-B,IV-B,0.0029050032558195,0.0006095137130637,0.0007366861187569,0.0002810867880155,0.0009490889138847,0.0011684831656818,0.0013509538412384,0.0029050032558195,0.0007088498358801,0.0001104118391446,0.0001534308102826,9.58388380789059e-05,0.0004376664162411,0.0006555086590868
G00104-01,IV-B,IV-B,0.1992660225682506,0.0003574556274661,0.0050020422397572,0.0221474614695693,0.0204540592032224,0.0475681427544667,0.1028494352261784,0.1992660225682506,0.0283885804383878,0.006488084204908,0.0039378619055422,0.0007403548678073,0.0198523614349589,0.0301597273118885
G00104-02,IV-B,IV-B,0.3135426787337864,0.0005242579234468,0.0048670292758561,0.0268672512845066,0.0055167433768632,0.0374427970694052,0.1550718095023529,0.3135426787337864,0.0434308210834154,0.007496822688788,0.0044911002733547,0.0010259526531756,0.0204409667117154,0.0290621877919551
G00104-04,IV-B,IV-B,0.7790211680838016,0.0014504404378104,0.0131251570494466,0.05888664307327,0.0512121995902425,0.1300298147666578,0.3168608604572532,0.7790211680838016,0.0601860611456026,0.0162309545393999,0.0104363068672248,0.0016204222607897,0.0526218143999521,0.0815099814143877
